CanonicalSMILES	Name	Combined_ID	drop_duplicates	ClogP	dataset	SMILES	InChIKey
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1	Lamotrigine	amar_data_256+snf_data_2676	True	2.0098	amar+snf	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	PYZRQGJRPPTADH-UHFFFAOYSA-N
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	Praziquantel	swe2_data_693	True	2.5349000000000004	swe2	C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2	FSVJFNAIGNNGKK-UHFFFAOYSA-N
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1	Piperine	aus_data_215+swe2_data_683	True	2.997200000000001	aus+swe2	C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3	MXXWOMGUGJBKIW-YPCIICBESA-N
O=C(C=CCCc1ccc2c(c1)OCO2)N1CCCCC1	Piperanine	swe2_data_682	True	2.9166000000000007	swe2	C1CCN(CC1)C(=O)/C=C/CCC2=CC3=C(C=C2)OCO3	QHWOFMXDKFORMO-XVNBXDOJSA-N
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O	Caffeoyl quinic acid (isomer of 832, 833, 834)	swe2_data_298	True	-0.6459000000000001	swe2	C1C(C(C(CC1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-DUXPYHPUSA-N
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O	isoliquiritigenin	swe2_data_500	True	2.699500000000001	swe2	C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O	DXDRHHKMWQZJHT-FPYGCLRLSA-N
O=C(CCCCCCC(=O)Nc1ccccc1)NO	Vorinostat	snf_data_10701	True	2.4711	snf	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO	WAEXFXRVDQXREF-UHFFFAOYSA-N
O=C(NC(O)C(=O)O)c1ccccc1	alpha-Hydroxyhippuric acid	swe2_data_243	True	-0.1806000000000007	swe2	C1=CC=C(C=C1)C(=O)NC(C(=O)O)O	GCWCVCCEIQXUQU-UHFFFAOYSA-N
O=C(NC1CCCCC1)NC1CCCCC1	Dicyclohexylurea	swe2_data_376	True	2.9510000000000014	swe2	C1CCC(CC1)NC(=O)NC2CCCCC2	ADFXKUOMJKEIND-UHFFFAOYSA-N
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	Flecainide	aus_data_113+amar_data_207+swe2_data_435	True	3.440700000000001	aus+amar+swe2	C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F	DJBNUMBKLMJRSA-UHFFFAOYSA-N
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1	Rivaroxaban	snf_data_3769+swe2_data_726	True	2.5199000000000007	snf+swe2	C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1	Moclobemide	aus_data_163+snf_data_2675+swe2_data_577	True	1.4020000000000006	aus+snf+swe2	C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl	YHXISWVBGDMDLQ-UHFFFAOYSA-N
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	Niclosamide	swe2_data_615	True	3.859500000000001	swe2	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O	RJMUSRYZPJIFPJ-UHFFFAOYSA-N
O=C(O)C(=O)Cc1c[nH]c2ccccc12	Indole-3-pyruvic acid	aus_data_128	True	1.3641	aus	C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O	RSTKLPZEZYGQPY-UHFFFAOYSA-N
O=C(O)C(O)C(O)C(O)C(O)CO	Gluconic acid	aus_data_329	True	-3.4931000000000005	aus	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O	RGHNJXZEOKUKBD-SQOUGZDYSA-N
O=C(O)C(O)Cc1c[nH]c2ccccc12	Indole-3-lactic acid	aus_data_333	True	1.1559000000000004	aus	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O	XGILAAMKEQUXLS-UHFFFAOYSA-N
O=C(O)C(O)Cc1ccc(O)cc1	DL-4-Hydroxyphenyllactic acid	aus_data_326+swe2_data_399+swe2_data_394	True	0.3802000000000001	aus+swe2	C1=CC(=CC=C1CC(C(=O)O)O)O	JVGVDSSUAVXRDY-UHFFFAOYSA-N
O=C(O)C(O)Cc1ccccc1	3-Phenyllactic acid	aus_data_300	True	0.6746000000000002	aus	C1=CC=C(C=C1)CC(C(=O)O)O	VOXXWSYKYCBWHO-UHFFFAOYSA-N
O=C(O)C(O)c1cccc(O)c1	2-hydroxy-2-(3-hydroxyphenyl)acetic acid	swe2_data_80	True	0.5102	swe2	C1=CC(=CC(=C1)O)C(C(=O)O)O	OLSDAJRAVOVKLG-UHFFFAOYSA-N
O=C(O)C(O)c1ccccc1	Uromaline	swe2_data_826	True	0.8046	swe2	C1=CC=C(C=C1)C(C(=O)O)O	IWYDHOAUDWTVEP-UHFFFAOYSA-N
O=C(O)C(c1ccccc1)C1CCCCN1	Ritalinic acid	swe2_data_725	True	1.9969	swe2	C1CCNC(C1)C(C2=CC=CC=C2)C(=O)O	INGSNVSERUZOAK-UHFFFAOYSA-N
O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1	Clopidogrel carboxylic acid	snf_data_2854+swe2_data_329	True	3.5855000000000024	snf+swe2	C1CN(CC2=C1SC=C2)[C@@H](C3=CC=CC=C3Cl)C(=O)O	DCASRSISIKYPDD-AWEZNQCLSA-N
O=C(O)C1(O)CC(O)C(O)C(O)C1	D-(-)-Quinic acid	aus_data_320	True	-2.321400000000001	aus	C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O	AAWZDTNXLSGCEK-LNVDRNJUSA-N
O=C(O)C1CC(=O)N(Cc2ccco2)C1	1-(2-Furylmethyl)-5-oxopyrrolidine-3-carboxylic acid	swe2_data_16	True	0.7127000000000001	swe2	C1C(CN(C1=O)CC2=CC=CO2)C(=O)O	NFWHHUCJMAPGHE-UHFFFAOYSA-N
O=C(O)C1CCC(=O)N1CC1(O)OC(CO)C(O)C1O	N-Fructosyl pyroglutamate	swe2_data_614	True	-3.1364999999999985	swe2	C1CC(=O)N(C1C(=O)O)CC2(C(C(C(O2)CO)O)O)O	VMOJEEZNLOLYBG-UHFFFAOYSA-N
O=C(O)C1CCCCC1	Cyclohexanecarboxylic acid	swe2_data_348	True	1.6513	swe2	C1CCC(CC1)C(=O)O	NZNMSOFKMUBTKW-UHFFFAOYSA-N
O=C(O)C1CCCCN1	Pipecolic acid	aus_data_214	True	0.2131000000000001	aus	C1CCNC(C1)C(=O)O	HXEACLLIILLPRG-UHFFFAOYSA-N
O=C(O)C1CCCN1	D-(+)-Proline	aus_data_87+swe2_data_540	True	-0.177	aus+swe2	C1C[C@@H](NC1)C(=O)O	ONIBWKKTOPOVIA-SCSAIBSYSA-N
O=C(O)C=CC=CC(=O)O	cis,cis-Muconic acid	swe2_data_319	True	0.2679999999999999	swe2	C(=C\C(=O)O)\C=C/C(=O)O	TXXHDPDFNKHHGW-CCAGOZQPSA-N
O=C(O)C=CCCCCCCCO	10-HDA	swe2_data_31	True	1.9601	swe2	C(CCC/C=C/C(=O)O)CCCO	QHBZHVUGQROELI-SOFGYWHQSA-N
O=C(O)C=Cc1c[nH]c2ccccc12	Indole-3-acrylic acid	aus_data_126+amar_data_241	True	2.2657	aus+amar	C1=CC=C2C(=C1)C(=CN2)/C=C/C(=O)O	PLVPPLCLBIEYEA-AATRIKPKSA-N
O=C(O)C=Cc1ccc(O)c(O)c1	trans-Caffeic acid	swe2_data_793	True	1.1956	swe2	C1=CC(=C(C=C1/C=C/C(=O)O)O)O	QAIPRVGONGVQAS-DUXPYHPUSA-N
O=C(O)C=Cc1ccc(O)cc1	trans-4-hydroxycinnamic acid	swe2_data_792	True	1.49	swe2	C1=CC(=CC=C1/C=C/C(=O)O)O	NGSWKAQJJWESNS-ZZXKWVIFSA-N
O=C(O)C=Cc1cccc(O)c1	3-coumaric acid	amar_data_56+swe2_data_135	True	1.49	amar+swe2	C1=CC(=CC(=C1)O)/C=C/C(=O)O	KKSDGJDHHZEWEP-SNAWJCMRSA-N
O=C(O)C=Cc1ccccc1O	2-Hydroxycinnamic acid	aus_data_10+amar_data_42+swe2_data_82	True	1.49	aus+amar+swe2	C1=CC=C(C(=C1)/C=C/C(=O)O)O	PMOWTIHVNWZYFI-AATRIKPKSA-N
O=C(O)C=Cc1cnc[nH]1	Urocanic acid	aus_data_269+amar_data_427	True	0.5075	aus+amar	C1=C(NC=N1)/C=C/C(=O)O	LOIYMIARKYCTBW-OWOJBTEDSA-N
O=C(O)CC(O)(CC(=O)O)C(=O)O	Citric acid	aus_data_318+amar_data_161	True	-1.2484999999999995	aus+amar	C(C(=O)O)C(CC(=O)O)(C(=O)O)O	KRKNYBCHXYNGOX-UHFFFAOYSA-N
O=C(O)CC(O)C(=O)O	(R)-(+)-2-Hydroxysuccinic acid	amar_data_1+swe2_data_353	True	-1.0934	amar+swe2	C([C@H](C(=O)O)O)C(=O)O	BJEPYKJPYRNKOW-UWTATZPHSA-N
O=C(O)CC1(C(=O)O)CCCCC1	1-(Carboxymethyl)cyclohexanecarboxylic acid	aus_data_282	True	1.4961999999999998	aus	C1CCC(CC1)(CC(=O)O)C(=O)O	SDAXMMUAZRUWNL-UHFFFAOYSA-N
O=C(O)CC1CC2CCC1C2	2-Norbornaneacetic acid	swe2_data_99	True	1.8973	swe2	C1CC2CC1CC2CC(=O)O	FYHBMPWRHCWNBC-UHFFFAOYSA-N
O=C(O)CC1CCC(=O)C1CC=CCCO	FA 12:3+2O	swe2_data_420	True	1.3851	swe2	C1CC(=O)C(C1CC(=O)O)C/C=C/CCO	RZGFUGXQKMEMOO-OWOJBTEDSA-N
O=C(O)CCC(=O)O	KDYFGRWQOYBRFD-UHFFFAOYSA-N	amar_data_385	True	-0.0642	amar	C(CC(=O)O)C(=O)O	KDYFGRWQOYBRFD-UHFFFAOYSA-N
O=C(O)CCC(=O)c1cccnc1	3-Succinoylpyridine	swe2_data_147	True	1.1291	swe2	C1=CC(=CN=C1)C(=O)CCC(=O)O	JGSUNMCABQUBOY-UHFFFAOYSA-N
O=C(O)CCC(CCC(=O)O)c1ccc(S(=O)(=O)O)cc1	SPA-5DC (TENTATIVE)	swe2_data_745	True	1.7465000000000002	swe2	C1=CC(=CC=C1C(CCC(=O)O)CCC(=O)O)S(=O)(=O)O	HOTNRZRMYIRTPN-UHFFFAOYSA-N
O=C(O)CCCCC(=O)O	adipic acid	swe2_data_233	True	0.716	swe2	C(CCC(=O)O)CC(=O)O	WNLRTRBMVRJNCN-UHFFFAOYSA-N
O=C(O)CCCCC(O)CC(=O)O	ARJZZFJXSNJKGR-UHFFFAOYSA-N	amar_data_235+swe2_data_480	True	0.4670000000000003	amar+swe2	C(CCC(=O)O)CC(CC(=O)O)O	ARJZZFJXSNJKGR-UHFFFAOYSA-N
O=C(O)CCCCC1SCC2NC(=O)NC21	Biotin	swe2_data_281	True	0.7968000000000001	swe2	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
O=C(O)CCCCCCC(=O)O	Suberic acid	amar_data_384+swe2_data_750	True	1.4962000000000002	amar+swe2	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N
O=C(O)CCCCCCCC(=O)CCC(=O)O	4-oxododecanedioic acid	swe2_data_184	True	2.2356	swe2	C(CCCC(=O)CCC(=O)O)CCCC(=O)O	HHXMOTDTSDYYEI-UHFFFAOYSA-N
O=C(O)CCCCCCCC(=O)O	Azelaic acid	aus_data_314+amar_data_125+swe2_data_264	True	1.8863	aus+amar+swe2	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N
O=C(O)CCCCCCCCC(=O)O	Sebacic acid	swe2_data_734	True	2.2764	swe2	C(CCCCC(=O)O)CCCC(=O)O	CXMXRPHRNRROMY-UHFFFAOYSA-N
O=C(O)CCCCCCCCCC(=O)O	Undecanedioic acid	amar_data_423+swe2_data_820	True	2.6665	amar+swe2	C(CCCCC(=O)O)CCCCC(=O)O	LWBHHRRTOZQPDM-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCC(=O)O	Dodecanedioic acid	aus_data_327+amar_data_196+swe2_data_401	True	3.0566000000000013	aus+amar+swe2	C(CCCCCC(=O)O)CCCCC(=O)O	TVIDDXQYHWJXFK-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCC(=O)O	Tridecanedioic acid	amar_data_415+swe2_data_798	True	3.4467000000000017	amar+swe2	C(CCCCCC(=O)O)CCCCCC(=O)O	DXNCZXXFRKPEPY-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCCC(=O)O	Tetradecanedioic acid	aus_data_352+swe2_data_773	True	3.836800000000003	aus+swe2	C(CCCCCCC(=O)O)CCCCCC(=O)O	HQHCYKULIHKCEB-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCCCCC(=O)O	Hexadecanedioic acid	aus_data_331+amar_data_228	True	4.617000000000004	aus+amar	C(CCCCCCCC(=O)O)CCCCCCC(=O)O	QQHJDPROMQRDLA-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCCCCCO	16-Hydroxyhexadecanoic acid	amar_data_17+swe2_data_37	True	4.5247000000000055	amar+swe2	C(CCCCCCCC(=O)O)CCCCCCCO	UGAGPNKCDRTDHP-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCO	12-Hydroxydodecanoic acid	aus_data_284+amar_data_16+swe2_data_36	True	2.964300000000002	aus+amar+swe2	C(CCCCCC(=O)O)CCCCCO	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
O=C(O)CCCCCCCCCO	10-Hydroxydecanoic acid	amar_data_15+swe2_data_32	True	2.1841000000000004	amar+swe2	C(CCCCC(=O)O)CCCCO	YJCJVMMDTBEITC-UHFFFAOYSA-N
O=C(O)CCCCCCCc1ccc(S(=O)(=O)O)cc1	8-(4-Sulfophenyl) octanoic acid	aus_data_311+swe2_data_217	True	2.9010000000000007	aus+swe2	C1=CC(=CC=C1CCCCCCCC(=O)O)S(=O)(=O)O	KCKCVKAROJRVBA-UHFFFAOYSA-N
O=C(O)CCCc1c[nH]c2ccccc12	Indole-3-butyric acid	aus_data_127	True	2.5752000000000006	aus	C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O	JTEDVYBZBROSJT-UHFFFAOYSA-N
O=C(O)CCCc1ccccc1	4-Phenylbutyric acid	amar_data_87	True	2.0939	amar	C1=CC=C(C=C1)CCCC(=O)O	OBKXEAXTFZPCHS-UHFFFAOYSA-N
O=C(O)CCc1ccc(O)cc1	3-(4-Hydroxyphenyl)propionic acid	aus_data_294+amar_data_50	True	1.4094	aus+amar	C1=CC(=CC=C1CCC(=O)O)O	NMHMNPHRMNGLLB-UHFFFAOYSA-N
O=C(O)CCc1ccccc1	Hydrocinnamic acid	swe2_data_477	True	1.7038	swe2	C1=CC=C(C=C1)CCC(=O)O	XMIIGOLPHOKFCH-UHFFFAOYSA-N
O=C(O)CNC(=O)c1ccccc1	Hippuric acid	amar_data_230+swe2_data_472	True	0.5009999999999994	amar+swe2	C1=CC=C(C=C1)C(=O)NCC(=O)O	QIAFMBKCNZACKA-UHFFFAOYSA-N
O=C(O)CNC(=O)c1ccccc1O	2-Hydroxyhippuric acid	aus_data_286	True	0.2065999999999995	aus	C1=CC=C(C(=C1)C(=O)NCC(=O)O)O	ONJSZLXSECQROL-UHFFFAOYSA-N
O=C(O)CNC(=O)c1cccnc1	Nicotinuric acid	aus_data_345	True	-0.1040000000000005	aus	C1=CC(=CN=C1)C(=O)NCC(=O)O	ZBSGKPYXQINNGF-UHFFFAOYSA-N
O=C(O)CNC(=O)c1ccco1	2-Furoylglycine	swe2_data_79	True	0.0939999999999997	swe2	C1=COC(=C1)C(=O)NCC(=O)O	KSPQDMRTZZYQLM-UHFFFAOYSA-N
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	Cetirizine	swe2_data_312	True	3.148200000000002	swe2	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	ZKLPARSLTMPFCP-UHFFFAOYSA-N
O=C(O)COc1ccc(Cl)cc1	4-Chlorophenoxyacetic acid	aus_data_305	True	1.8034	aus	C1=CC(=CC=C1OCC(=O)O)Cl	SODPIMGUZLOIPE-UHFFFAOYSA-N
O=C(O)COc1ccc(Cl)cc1Cl	2,4-Dichlorophenoxyacetic acid	aus_data_290+swe2_data_59	True	2.4568000000000003	aus+swe2	C1=CC(=C(C=C1Cl)Cl)OCC(=O)O	OVSKIKFHRZPJSS-UHFFFAOYSA-N
O=C(O)Cc1c[nH]c2ccc(O)cc12	5-Hydroxyindole-3-acetic acid	amar_data_92+swe2_data_193	True	1.5006	amar+swe2	C1=CC2=C(C=C1O)C(=CN2)CC(=O)O	DUUGKQCEGZLZNO-UHFFFAOYSA-N
O=C(O)Cc1c[nH]c2ccccc12	Indole-3-acetic acid	aus_data_125+amar_data_240+swe2_data_137	True	1.795	aus+amar+swe2	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	SEOVTRFCIGRIMH-UHFFFAOYSA-N
O=C(O)Cc1cccc2ccccc12	NAA	swe2_data_598	True	2.4669000000000008	swe2	C1=CC=C2C(=C1)C=CC=C2CC(=O)O	PRPINYUDVPFIRX-UHFFFAOYSA-N
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	Diclofenac	amar_data_184+snf_data_201+swe2_data_374	True	4.364100000000001	amar+snf+swe2	C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl	DCOPUUMXTXDBNB-UHFFFAOYSA-N
O=C(O)Cc1ccccc1O	2-Hydroxyphenylacetic acid	amar_data_44	True	1.0193	amar	C1=CC=C(C(=C1)CC(=O)O)O	CCVYRRGZDBSHFU-UHFFFAOYSA-N
O=C(O)Cc1ccccn1	2-Pyridylacetic acid	aus_data_12	True	0.7087000000000001	aus	C1=CC=NC(=C1)CC(=O)O	BPSNETAIJADFTO-UHFFFAOYSA-N
O=C(O)Cc1ccncc1	4-Pyridineacetic acid	amar_data_88	True	0.7087000000000001	amar	C1=CN=CC=C1CC(=O)O	PAEXAIBDCHBNDC-UHFFFAOYSA-N
O=C(O)Cc1cnc[nH]1	Imidazoleacetic acid	amar_data_238	True	0.0368000000000002	amar	C1=C(NC=N1)CC(=O)O	PRJKNHOMHKJCEJ-UHFFFAOYSA-N
O=C(O)c1c[nH]c2ccccc12	3-Indolylcarboxylic Acid	swe2_data_138	True	1.8661	swe2	C1=CC=C2C(=C1)C(=CN2)C(=O)O	KMAKOBLIOCQGJP-UHFFFAOYSA-N
O=C(O)c1cc(=O)c2cccc(O)c2[nH]1	Xanthurenic acid	swe2_data_843	True	0.9318999999999996	swe2	C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	FBZONXHGGPHHIY-UHFFFAOYSA-N
O=C(O)c1cc(=O)c2ccccc2[nH]1	Kynurenic acid	aus_data_135+swe2_data_511	True	1.2262999999999995	aus+swe2	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	HCZHHEIFKROPDY-UHFFFAOYSA-N
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	Sulfasalazine	snf_data_11013	True	3.701600000000001	snf	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	NCEXYHBECQHGNR-UHFFFAOYSA-N
O=C(O)c1cc(O)c(O)c(O)c1	Gallic acid	swe2_data_447	True	0.5015999999999998	swe2	C1=C(C=C(C(=C1O)O)O)C(=O)O	LNTHITQWFMADLM-UHFFFAOYSA-N
O=C(O)c1cc(O)ccc1O	2,5-dihydroxy benzoic acid	swe2_data_64	True	0.7959999999999998	swe2	C1=CC(=C(C=C1O)C(=O)O)O	WXTMDXOMEHJXQO-UHFFFAOYSA-N
O=C(O)c1cc(S(=O)(=O)O)ccc1O	5-Sulfosalicylic acid	aus_data_309+swe2_data_197	True	0.3371	aus+swe2	C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O	YCPXWRQRBFJBPZ-UHFFFAOYSA-N
O=C(O)c1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Valsartan metabolite	aus_data_357+amar_data_431+amar_data_430+swe2_data_830	True	2.2319	aus+amar+swe2	C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3	USAWIVMZUYOXCF-UHFFFAOYSA-N
O=C(O)c1ccc(=O)[nH]c1	6-Hydroxynicotinate	swe2_data_203	True	0.0731	swe2	C1=CC(=O)NC=C1C(=O)O	BLHCMGRVFXRYRN-UHFFFAOYSA-N
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1	1,2,4-Benzenetricarboxylic acid	amar_data_4+swe2_data_19	True	0.7812000000000001	amar+swe2	C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O	ARCGXLSVLAOJQL-UHFFFAOYSA-N
O=C(O)c1ccc(O)cc1	4-hydroxy-benzoate	amar_data_379+amar_data_81+swe2_data_168	False	1.0903999999999998	amar+swe2	C1=CC(=CC=C1C(=O)O)O	FJKROLUGYXJWQN-UHFFFAOYSA-N
O=C(O)c1ccc(Oc2ccccc2)nc1	6-Phenoxynicotinic acid	swe2_data_211	True	2.5721000000000007	swe2	C1=CC=C(C=C1)OC2=NC=C(C=C2)C(=O)O	GFEUNYLQJDQNAN-UHFFFAOYSA-N
O=C(O)c1ccc([N+](=O)[O-])cc1	4-Nitrobenzoic acid	swe2_data_180	True	1.293	swe2	C1=CC(=CC=C1C(=O)O)[N+](=O)[O-]	OTLNPYWUJOZPPA-UHFFFAOYSA-N
O=C(O)c1ccc([O-])c(O)c1	3,4-Dihydroxybenzoate	swe2_data_113	True	0.1639999999999997	swe2	C1=CC(=C(C=C1C(=O)O)O)[O-]	YQUVCSBJEUQKSH-UHFFFAOYSA-M
O=C(O)c1ccc2ccccc2c1	2-naphthoic acid	swe2_data_97	True	2.5380000000000003	swe2	C1=CC=C2C=C(C=CC2=C1)C(=O)O	UOBYKYZJUGYBDK-UHFFFAOYSA-N
O=C(O)c1ccc2ncccc2c1	6-Quinolinecarboxylic acid	aus_data_310	True	1.933	aus	C1=CC2=C(C=CC(=C2)C(=O)O)N=C1	VXGYRCVTBHVXMZ-UHFFFAOYSA-N
O=C(O)c1ccc[nH]1	Pyrrole-2-carboxylic acid	amar_data_367	True	0.7128999999999999	amar	C1=CNC(=C1)C(=O)O	WRHZVMBBRYBTKZ-UHFFFAOYSA-N
O=C(O)c1cccc(C(=O)O)c1	Isophthalic acid	aus_data_334	True	1.083	aus	C1=CC(=CC(=C1)C(=O)O)C(=O)O	QQVIHTHCMHWDBS-UHFFFAOYSA-N
O=C(O)c1cccc(O)c1	3-hydroxybenzoic acid	swe2_data_134	True	1.0903999999999998	swe2	C1=CC(=CC(=C1)O)C(=O)O	IJFXRHURBJZNAO-UHFFFAOYSA-N
O=C(O)c1ccccc1	Benzoic acid	amar_data_126+swe2_data_271	True	1.3848	amar+swe2	C1=CC=C(C=C1)C(=O)O	WPYMKLBDIGXBTP-UHFFFAOYSA-N
O=C(O)c1ccccc1C(=O)O	Phthalic acid	aus_data_212+swe2_data_675	True	1.083	aus+swe2	C1=CC=C(C(=C1)C(=O)O)C(=O)O	XNGIFLGASWRNHJ-UHFFFAOYSA-N
O=C(O)c1ccccc1NC(C(=O)O)c1ccccc1	2-(alpha-Carboxybenzylamino)benzoic acid	amar_data_33	True	2.6226000000000003	amar	C1=CC=C(C=C1)C(C(=O)O)NC2=CC=CC=C2C(=O)O	JQTHUVDYBPXSFO-UHFFFAOYSA-N
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	Flufenamic acid	snf_data_3021	True	4.1472000000000016	snf	C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F	LPEPZBJOKDYZAD-UHFFFAOYSA-N
O=C(O)c1ccccc1O	Salicylic acid	amar_data_376+swe2_data_733	True	1.0903999999999998	amar+swe2	C1=CC=C(C(=C1)C(=O)O)O	YGSDEFSMJLZEOE-UHFFFAOYSA-N
O=C(O)c1ccccn1	Picolinic acid	swe2_data_677	True	0.7797999999999999	swe2	C1=CC=NC(=C1)C(=O)O	SIOXPEMLGUPBBT-UHFFFAOYSA-N
O=C(O)c1cccnc1	Nicotinic acid	aus_data_183+amar_data_322+swe2_data_617	True	0.7797999999999999	aus+amar+swe2	C1=CC(=CN=C1)C(=O)O	PVNIIMVLHYAWGP-UHFFFAOYSA-N
O=C(O)c1cccnc1C(=O)O	Quinolinic acid	swe2_data_716	True	0.478	swe2	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N
O=C(O)c1ccco1	2-Furoic acid	swe2_data_78	True	0.9778	swe2	C1=COC(=C1)C(=O)O	SMNDYUVBFMFKNZ-UHFFFAOYSA-N
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	Ciprofloxacin	amar_data_159+swe2_data_318	True	1.5833	amar+swe2	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1	Diethylene glycol dibenzoate	swe2_data_377	True	2.7170000000000005	swe2	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2	NXQMCAOPTPLPRL-UHFFFAOYSA-N
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	Raloxifene	swe2_data_717	True	6.075200000000007	swe2	C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O	GZUITABIAKMVPG-UHFFFAOYSA-N
O=C(c1ccccc1)c1ccc(O)cc1	4-Hydroxybenzophenone	swe2_data_169	True	2.6232000000000006	swe2	C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O	NPFYZDNDJHZQKY-UHFFFAOYSA-N
O=C(c1ccccc1)c1ccc(O)cc1O	Benzophenone-1	swe2_data_272	True	2.3288000000000006	swe2	C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O	ZXDDPOHVAMWLBH-UHFFFAOYSA-N
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1	Atovaquone	snf_data_10687	True	5.348500000000004	snf	C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O	BSJMWHQBCZFXBR-UHFFFAOYSA-N
O=C1C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21	Indirubin	swe2_data_490	True	3.1906000000000017	swe2	C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O	JNLNPCNGMHKCKO-UHFFFAOYSA-N
