Combined_ID	CanonicalSMILES	Name	logB	stdev
amar_data_77	CCCC(C(=O)c1ccc(Cl)cc1)N1CCCC1	4-Chloro-alpha-pvp	-0.46795490548674257	0.6067533703547472
swe2_data_426	COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1	Fenbendazole	-0.7103743836085783	0.639297289708636
swe2_data_90	COc1ccccc1C=CC(=O)O	2-Methoxycinnamic acid	-0.6695937492415182	0.3440069796430943
aus_data_61+amar_data_121+snf_data_169+swe2_data_258	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	Atenolol	-0.9820026357887153	0.4363767578813756
aus_data_309+swe2_data_197	O=C(O)c1cc(S(=O)(=O)O)ccc1O	5-Sulfosalicylic acid	-1.1224146540546704	0.3841631937528704
swe2_data_504	COc1cc(C=Cc2cc(O)cc(O)c2)ccc1O	Isorhapontigenin	-0.03319898252339671	
swe2_data_88	Cc1cc(=O)[nH]c(C(C)C)n1	2-Isopropyl-6-methyl-4-pyrimidinol	-0.17272395784383282	0.4495853038471426
amar_data_46+swe2_data_93	Cc1ccccc1C(=O)O	2-Methylbenzoic acid	-0.7567359900128682	0.3533152151645537
snf_data_286+swe2_data_503	CC(C)c1ccc(NC(=O)N(C)C)cc1	Isoproturon	-0.014662522953817876	0.036144351349154294
aus_data_62+amar_data_122+swe2_data_259	CC(C)NCC(O)COc1ccc(CC(=O)O)cc1	Atenolol acid	-0.9613150790782137	0.5905757333831163
swe2_data_544	CNCCCC12CCC(c3ccccc31)c1ccccc12	Maprotiline	-1.1110607674283448	0.6436703145752726
amar_data_7	NCCCCN	1,4-Diaminobutane	-0.11577918393133454	0.42462715597372724
aus_data_112+amar_data_204+snf_data_3019+swe2_data_431	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	Fexofenadine	-0.2619518638537844	0.3197732018660751
amar_data_45+swe2_data_85	NC(Cc1ccccc1O)C(=O)O	2-Hydroxyphenylalanine	-0.6921801543726875	0.20072593962457863
swe2_data_508	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	Kaempferol	-1.266093359027669	0.5999881704601621
aus_data_184	CCN(CC)C(=O)c1ccc[n+](O)c1	N,N-Diethylnicotinamide 1-oxide	-0.9519922739289145	0.2568880897667537
amar_data_136	CCCCCCC(CCC)c1ccc(S(=O)(=O)O)cc1	C10-LAS (TENTATIVE)	-1.0711772121396428	0.5721815084138538
swe2_data_58	CC(=O)OC1C(C)OC(n2cc(F)c(N)nc2=O)C1OC(C)=O	2',3'-di-O-acetyl-5'-deoxy-5-fluorocytidine	-0.08304042444494317	0.10198369605233797
aus_data_255	CCCCOP(=O)(OCCCC)OCCCC	Tributyl phosphate	-0.05567420590573765	0.09427699050780058
swe2_data_360	CC1CC2OC2C=CC(=O)CC(=O)O1	Decarestrictine F	-0.6153437506538842	0.30219211429628434
swe2_data_452	CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)O	Glutamylleucine	-2.1205345564376827	0.5996279826478271
swe2_data_716	O=C(O)c1cccnc1C(=O)O	Quinolinic acid	-0.02343924179511816	1.2950883747326565
aus_data_41+amar_data_96	NCCCCCC(=O)O	6-Aminocaproic acid	-1.5122503187378455	0.9462601858432603
swe2_data_126	Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O	3'-AMP	-2.1188336227582383	0.7059065230772558
amar_data_117	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	Arachidonic acid	-0.8886429217228149	0.5587473081907604
aus_data_265	CN1C2CCC1CC(=O)C2	Tropinone	-1.413199810102698	0.13091464651453144
amar_data_59+swe2_data_130	NC(N)=NCCC(=O)O	3-Guanidinopropanoic acid	-1.644696387376112	0.6093036838081786
swe2_data_587	CCCCCCCCCCCCCCN(C)C	N,N-Dimethyltetradecylamine	-1.086642135404726	0.28916613631707916
swe2_data_286	CCCCOC(=O)c1ccc(N)cc1	Butyl 4-aminobenzoate	-0.30850599750396124	0.33690323435031544
snf_data_11002	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Febuxostat	-0.1708813664848628	0.11548169633325978
amar_data_152	[2H]C1=C([2H])c2cc([2H])c([2H])c([2H])c2N(C(N)=O)c2c1cc([2H])c([2H])c2[2H]	carbamazepine-d8	0.02021493565798143	0.07101694444104625
snf_data_2803+swe2_data_285	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	Bupropion	-0.3008322338564652	0.5684124744719059
swe2_data_496	CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	Ipratropium	-0.03970336180035651	0.03769364434387732
amar_data_384+swe2_data_750	O=C(O)CCCCCCC(=O)O	Suberic acid	-0.3854454151496881	0.2334774315598455
swe2_data_180	O=C(O)c1ccc([N+](=O)[O-])cc1	4-Nitrobenzoic acid	-1.0561766920319005	0.5993100837547942
aus_data_35+swe2_data_150	CC(=O)c1ccc(-n2ccnc2)cc1	4'-(Imidazol-1-yl)acetophenone	-1.5292189233113573	1.115784040302792
amar_data_271+snf_data_2794	CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Losartan	-0.6224015645484029	0.36463725145677267
amar_data_209+swe2_data_436	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	Fluconazole	0.08480005792318149	0.14764224595648925
aus_data_332	CC(Cc1ccc(C(C)C(=O)O)cc1)C(=O)O	Carboxyibuprofen	-1.682746592372906	0.6408827714091244
aus_data_172+swe2_data_608	CNCC1CCCCC1(O)c1cccc(OC)c1	N-Desmethyltramadol	-0.9434191370777714	0.45724627685091074
swe2_data_407	CCOP(=O)(Sc1ccccc1)Sc1ccccc1	EDDP	-0.45620977891554915	0.3394963378079353
swe2_data_319	O=C(O)C=CC=CC(=O)O	cis,cis-Muconic acid	-0.3845151265358585	0.3682373608647831
amar_data_300+swe2_data_586	CCCCCCCCCCCC[N+](C)(C)[O-]	N,N-Dimethyldodecylamine N-oxide	-1.429751569291117	1.0412572619799587
swe2_data_38	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	17alpha-Hydroxyprogesterone	-1.9839717476292376	0.2446103100421561
amar_data_44	O=C(O)Cc1ccccc1O	2-Hydroxyphenylacetic acid	-1.4468396875966811	0.3704059210961935
amar_data_423+swe2_data_820	O=C(O)CCCCCCCCCC(=O)O	Undecanedioic acid	-0.8698467396411949	0.43432859711192895
amar_data_184+snf_data_201+swe2_data_374	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	Diclofenac	-0.6688288159216565	0.6247760707278449
swe2_data_162	CCc1ccc(C=O)cc1	4-Ethylbenzaldehyde	-0.5245221440184566	0.16254866108176255
aus_data_32+amar_data_83+swe2_data_173	COc1ccc(C=O)cc1	4-Methoxybenzaldehyde	-0.5944851016021785	0.27725464517605874
amar_data_29+swe2_data_53	N#CC(=CNc1ccc2c(c1)C(=O)OC2)C(=O)c1ccc(Cl)cc1	BAXLYEAEVMOZSJ-UKTHLTGXSA-N	-0.6574613770147701	0.6309914356706465
amar_data_76+swe2_data_155	CC(=O)Nc1ccc(C(=O)O)cc1	4-Acetamidobenzoic acid	0.03786530491197648	0.7515991100321534
swe2_data_694	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	Prednisolone	-0.9883797806296907	0.27084529645257166
swe2_data_827	CCCCC(=O)O	Valeric acid	-0.22025913637301064	0.16627059467111627
amar_data_126+swe2_data_271	O=C(O)c1ccccc1	Benzoic acid	-0.6202937531517427	0.2893165812856399
amar_data_255+amar_data_93	NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O	5-Hydroxytryptophan	-2.4816288309484182	0.7051895984047555
aus_data_333	O=C(O)C(O)Cc1c[nH]c2ccccc12	Indole-3-lactic acid	-1.3837368304627662	0.1930639368701512
snf_data_3292+swe2_data_408	O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	Efavirenz	-0.17536758013620096	0.2229429022553019
aus_data_335	CC(O)C(=O)O	L-(+)-Lactic acid	-0.7138275928874293	0.32280510092930514
swe2_data_619	CCCCCCCCCCCC(=O)NCCO	N-lauroylethanolamine	-1.179713015904393	0.5317112487590089
amar_data_30	Cc1cccc(S(=O)(=O)O)c1C	2,3-Dimethylbenzenesulfonic acid	-1.976843554364849	1.2576000078832916
amar_data_4+swe2_data_19	O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1	1,2,4-Benzenetricarboxylic acid	-0.6093662671233296	0.4100491553738649
snf_data_302	CSc1nc(NC2CC2)nc(NC(C)(C)C)n1	Cybutryne	-0.39163749308118134	0.06929358513515511
swe2_data_682	O=C(C=CCCc1ccc2c(c1)OCO2)N1CCCCC1	Piperanine	-1.8766004239573666	0.49662238644601614
aus_data_254	CC(=CCNc1ncnc2nc[nH]c12)CO	trans-Zeatin	-1.106713916502101	0.5249593837915559
amar_data_373+snf_data_2802+swe2_data_728	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	Rosuvastatin	-1.2184881748324865	0.60129415543462
swe2_data_585	CCCCCCCCCCN(C)C	N,N-Dimethyldecylamine	-1.647811906020798	0.49638555901399417
aus_data_275	CCCCC=CC=CC=CCCCCCCCC(=O)O	alpha-Eleostearic acid	-1.212571984423148	0.13054760094405643
aus_data_143	NC(C(=O)O)C(O)c1ccccc1	L-threo-3-Phenylserine	-1.0424038485530875	0.2514415491892569
amar_data_371	[2H]C([2H])([2H])N(Cc1ccc(CSCCNC(=C[N+](=O)[O-])NC)o1)C([2H])([2H])[2H]	ranitidine-d6	0.27416518273239177	
swe2_data_244	CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O	alpha-Santonin	-0.8772686474416234	0.33983661328790854
aus_data_315+snf_data_253	CC(C)N1C(=O)c2ccccc2NS1(=O)=O	Bentazone	-0.06559595033965437	
amar_data_238	O=C(O)Cc1cnc[nH]1	Imidazoleacetic acid	-1.3037354792593243	0.15409134883328787
amar_data_217+snf_data_3071+swe2_data_449	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	Gemfibrozil	-0.6046172095800437	0.48512717522871346
swe2_data_301	CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1	Canrenone	-0.3378957003459864	0.225298089700665
swe2_data_637	CCCCCCCCCCCCCCCCCCN	Octadecanamine	-3.2198199668776173	0.603041728981954
swe2_data_725	O=C(O)C(c1ccccc1)C1CCCCN1	Ritalinic acid	-0.837169536456826	0.5452315058874921
snf_data_179+swe2_data_751	Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	Sulfadiazine	-0.06759161587136904	
swe2_data_78	O=C(O)c1ccco1	2-Furoic acid	-0.5355563660562717	0.385399811331129
amar_data_441+swe2_data_841	O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	Xanthosine	-0.9897309485300152	0.3861114676391373
swe2_data_450	O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	Genistein	-2.154188575943832	0.4685639774017074
swe2_data_106	COc1cc(CCC(=O)O)cc(OC)c1OC	3-(3,4,5-trimethoxyphenyl)propanoic acid	-0.29382343730842553	0.2770977128013715
aus_data_250+amar_data_409	CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC	Tolycaine	-1.7218335496544066	1.0241192608437397
swe2_data_71	CC(=O)Nc1ccccc1C	2`-Methylacetanilide	-0.6445423627298147	0.15343676858684843
amar_data_177+swe2_data_355	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	Daidzein	-3.2320687307760236	0.8003040961401152
aus_data_260	CC(O)CN(CC(C)O)CC(C)O	Triisopropanolamine	-0.11175089574432044	0.4709970699414232
swe2_data_298	O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O	Caffeoyl quinic acid (isomer of 832, 833, 834)	-0.29256236380743045	0.28898980471586844
swe2_data_109	CC1(C)C[NH+]([O-])C(C)(C)C1	3,3,5,5-Tetramethylpyrroline-N-oxide	-0.7637551206601975	0.21575095615948062
swe2_data_322	CC(=CC(=O)O)C(=O)O	Citraconic Acid	-0.9235219600499198	0.5585976662523476
aus_data_40	COc1cc(C=CC2=NNC(=O)CC2)cc(OC)c1OC	6-(3,4,5-Trimethoxystyryl)-2,3,4,5-tetrahydropyridazin-3-one	-2.057624989218718	0.09697528629183051
aus_data_53+swe2_data_225	CC(=O)OCC[N+](C)(C)C	Acetylcholine	-2.307682441180189	0.36794697544130717
amar_data_252+swe2_data_501	CC1=CC(=O)CC(C)(C)C1	Isophorone	-0.19924645710224728	0.2838244962027011
swe2_data_272	O=C(c1ccccc1)c1ccc(O)cc1O	Benzophenone-1	-0.7954279258233232	0.3532571716512013
amar_data_231+swe2_data_474	COc1cc(CC(=O)O)ccc1O	Homovanillic acid	-1.0319140914005502	0.5991216711867579
aus_data_94	NC1=NCCN1Cc1ccc(Cl)nc1	Desnitro-imidacloprid	-0.07066827325837312	0.1218582939705604
aus_data_142+swe2_data_541	O=C1CCC(C(=O)O)N1	L-Pyroglutamic acid	-0.9641099972463225	0.41723471480868785
swe2_data_328	COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1	Clopidogrel	-0.6055429562849095	0.29250620147598827
amar_data_259+swe2_data_518	CCCCCCCCCCCC(=O)N(CCO)CCO	Lauryl diethanolamide	-2.4750815467855922	0.5030706666834612
amar_data_27	Nc1cccc2ccccc12	1-Naphthylamine	-2.1337277834663895	0.5169874527681855
swe2_data_732	NC(=O)c1ccccc1O	Salicylamide	-0.2054699957727763	0.2652679649469792
aus_data_351+amar_data_383+swe2_data_749	CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)C1C	Stercobilin	-3.109074829721727	0.6581225046066821
aus_data_344+amar_data_310+swe2_data_603	CC(=O)NC(C(=O)O)C(C)C	N-Acetylvaline	-1.5253298900448327	0.4706977055439733
swe2_data_745	O=C(O)CCC(CCC(=O)O)c1ccc(S(=O)(=O)O)cc1	SPA-5DC (TENTATIVE)	-0.6684230829484397	0.5956691734703401
swe2_data_765	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21	Temazepam	-0.003054552987758174	0.22180236169649156
swe2_data_170	OCc1ccc(O)cc1	4-Hydroxybenzylalcohol	-0.05515963115838629	
amar_data_335+snf_data_4229+swe2_data_639	CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Olmesartan	0.02102372544209058	0.3124235000488811
aus_data_319	CCC=CCC(O)C(O)C=CC(O)CCCCCCCC(=O)O	(10e,15z)-9,12,13-Trihydroxyoctadeca-10,15-dienoic acid	-1.4259687322722812	0.3256832641813679
swe2_data_371	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	Diatrizoate	-0.17603272529996608	0.9228914006573437
swe2_data_108	N#CC(=CNc1cnccn1)C(=O)c1cccs1	3-(pyrazin-2-ylamino)-2-(2-thienylcarbonyl)acrylonitrile	-0.09269963286836311	0.547268653219508
amar_data_313	[2H]C([2H])([2H])Oc1ccc2cc(C(C)C(=O)O)ccc2c1	naproxen-d3	0.1471502149185768	
aus_data_177	CCN(CC)CCO	N,N-Diethylethanolamine	-2.0738386113959373	0.08152256403663315
swe2_data_609	CNCC(c1ccc(OC)cc1)C1(O)CCCCC1	N-Desmethylvenlafaxine	-0.1673577404191185	0.20667483940518475
amar_data_234	[2H][13C]1([2H])Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	hydrochlorothiazide-13C,d2	0.11918611895912763	0.08214871260492415
swe2_data_712	O=C1CCc2cccc3c2N1CC3	Pyroquilon	-0.037736747363155826	0.272562138341805
amar_data_156	NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O	Chlorthiazide	0.17052343542537357	0.3188703641896939
aus_data_96	c1ccc(CNCc2ccccc2)cc1	Dibenzylamine	-0.1425568411953711	0.2587028313796039
swe2_data_578	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl	Mometasone fuorate	-0.14179980129693023	0.057677162843956006
snf_data_3319+swe2_data_674	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	Phenytoin	-0.5198108765681911	0.3981370541849585
swe2_data_424	O=CCCCCCCCC(=O)O	FA 9:1+1O	-0.46682995622320667	0.22473454647033372
swe2_data_797	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	Trichlorfon	-0.19378816813993438	0.3252933449054911
amar_data_166	[2H]c1c([2H])c(OC(C)(C)C(=O)O)c([2H])c([2H])c1Cl	clofibric acid-d4	-0.018487407539886116	
snf_data_3021	O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	Flufenamic acid	-0.46584456483696235	0.15724344602010443
swe2_data_710	Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C	Propyphenazon	-0.03708290573793901	0.024063867960407027
aus_data_218	CC(O)COC(C)COC(C)COC(C)COC(C)CO	Pentapropylene glycol	-0.4174289588807973	0.395085665956531
amar_data_206+swe2_data_434	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F	Fipronil-sulfone	-0.23669859469734708	0.21341832971742727
aus_data_220	CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Heptapropylene glycol	-0.7264387091843844	0.38864896289258904
amar_data_212+snf_data_2600	NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	Furosemide	-0.15319985199342437	1.0251073091416514
swe2_data_573	CC(O)(CCO)CC(=O)O	Mevalonic acid	-0.1647681014115413	0.32295865784400735
aus_data_84+swe2_data_349	NC1CCCCC1	Cyclohexylamine	-0.4479986861288258	0.6345192396844102
aus_data_349+amar_data_358+swe2_data_687	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O	Porphobilinogen	-1.6402536110472061	0.3671737483691927
aus_data_326+swe2_data_399+swe2_data_394	O=C(O)C(O)Cc1ccc(O)cc1	DL-4-Hydroxyphenyllactic acid	-1.6905833675199293	0.31274711411120204
amar_data_418+swe2_data_804	CC(C)COP(=O)(OCC(C)C)OCC(C)C	Tri-isobutylphosphate	-0.4839173027708196	
aus_data_213+swe2_data_679	CCC1C(=O)OCC1Cc1cncn1C	Pilocarpine	-0.9884918656568823	0.49502387739834647
aus_data_18+amar_data_38+swe2_data_75	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	2'-Deoxyadenosine	0.1483988136216893	1.174096860864807
swe2_data_736	CC(C)CC(NC(=O)C(N)CO)C(=O)O	Serylleucine	-1.6134651565100855	0.4682832743497203
amar_data_113	CN(C)CCC=C1c2ccccc2CCc2ccccc21	Amitriptyline	-0.9019733566122506	0.8114987040745939
aus_data_189	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	O-Desmethylvenlafaxine	0.01246864055959803	0.03579632154784657
aus_data_212+swe2_data_675	O=C(O)c1ccccc1C(=O)O	Phthalic acid	-0.9203930218353289	0.9597341473379424
aus_data_248+amar_data_408+swe2_data_784	Cc1c[nH]c(=O)[nH]c1=O	Thymine	-0.3094941599644997	0.7427086329357667
amar_data_385	O=C(O)CCC(=O)O	KDYFGRWQOYBRFD-UHFFFAOYSA-N	-1.62109688882437	0.5650599007998548
swe2_data_644	N#CC(=NOCC1OCCO1)c1ccccc1	Oxabetrinil	-1.4515910938384227	0.850302042242736
amar_data_363+snf_data_171+swe2_data_708	CC(C)NCC(O)COc1cccc2ccccc12	Propranolol	-0.6010222208417587	0.6064685428960264
aus_data_51	CC(=O)c1ccccc1	Acetophenone	-1.9459573577161782	0.7184156829938226
aus_data_295+swe2_data_473	CC(O)(CC(=O)O)CC(=O)O	3-Hydroxy-3-methylglutaric acid	-1.3560656214787705	0.5605474751196718
amar_data_397	CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1	Tamsulosin	-0.6489111745491098	0.006395290460994125
aus_data_198	OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	Dodecaethylene glycol	-1.4665603821922177	0.07429863443469964
swe2_data_742	CC=CC=CC(=O)O	Sorbic acid	-0.13826422722415738	0.07459796120462416
aus_data_68+amar_data_145+snf_data_303+swe2_data_297	Cn1c(=O)c2c(ncn2C)n(C)c1=O	Caffeine	-2.167419980569491	0.5430190374917908
swe2_data_111	O=C1CC2(CCCCC2)CN1	3,3-pentamethylene-4-butyrolactam	-0.7561039523295938	0.44302216580406345
swe2_data_16	O=C(O)C1CC(=O)N(Cc2ccco2)C1	1-(2-Furylmethyl)-5-oxopyrrolidine-3-carboxylic acid	-0.8891913604935622	0.4403433506247061
swe2_data_103	C=C(CC(=O)O)C(=O)O	2-Propene-1,2-dicarboxylic acid	-0.6788421691690982	0.43103989785661295
swe2_data_598	O=C(O)Cc1cccc2ccccc12	NAA	-1.161714054795499	0.2902126258981912
amar_data_75	CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O	4-Acetamidoantipyrine	-0.1648368920257753	0.7014899383300631
aus_data_174+amar_data_324+swe2_data_621	CN1CCCC1=O	N-Methyl-2-pyrrolidone	-1.2867662257071877	0.3976339016854778
aus_data_312	Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21	9-Methyluric acid	-2.047555422130848	0.36626177478459365
amar_data_41	CCCCC(O)C(=O)O	2-Hydroxycaproic acid	-2.495051879491861	0.14841599300447905
aus_data_2+amar_data_400+swe2_data_774	CCCCCCCCCCCCCCN	1-Tetradecylamine	-1.9658816494079214	0.8349313187283545
swe2_data_243	O=C(NC(O)C(=O)O)c1ccccc1	alpha-Hydroxyhippuric acid	-1.1895606179966132	0.4652565514922839
aus_data_88+swe2_data_520	C[N+](C)(C)CC(O)CC(=O)[O-]	D-Carnitine	-1.8413202838284473	0.3724185412287584
amar_data_280+snf_data_208+swe2_data_548	Cc1cccc(Nc2ccccc2C(=O)O)c1C	Mefenamic acid	-0.726310317760849	0.3737689807631329
amar_data_35	Nc1ccccc1O	2-Aminophenol	-1.2446009932954272	0.34374765937080065
aus_data_59+swe2_data_73	Nc1ccccc1C(=O)O	Anthranilic acid	-0.29073461374204995	0.43953806234226156
swe2_data_219	CCCCCC=CC=CC(O)CCCCCCCC(=O)O	9-HODE	-0.911314254211684	0.31459881603783246
aus_data_9	Cc1ccc(O)c(N)c1	2-Amino-4-cresol	-0.018412157316869737	0.04651119363197234
aus_data_193+amar_data_342	CCCCCCCCCCCCCCCC(=O)NCCO	Palmitoyl ethanolamide	-1.3602315242061898	0.7299593081032496
aus_data_155+amar_data_283+snf_data_2550+swe2_data_555	CN(C)C(=N)N=C(N)N	Metformin	-1.803819000648946	0.6181955506702378
swe2_data_324	CC(O)(CC(=O)O)C(=O)O	citramalic acid	-1.0138127312274006	0.4323741203212499
aus_data_314+amar_data_125+swe2_data_264	O=C(O)CCCCCCCC(=O)O	Azelaic acid	-1.0118310913280784	0.3081078174965017
aus_data_34+amar_data_90+amar_data_89+swe2_data_188	Cc1ncc(CO)c(C(=O)O)c1O	4-Pyridoxic acid	-0.6462985806804098	0.6355270110368558
swe2_data_181	O=[N+]([O-])c1ccc(O)c(O)c1	4-Nitrocatechol	-0.9633171247893986	0.45317243352590997
swe2_data_382	COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	Dihydrocodeine	-0.5524610658548946	0.14766339026240216
aus_data_327+amar_data_196+swe2_data_401	O=C(O)CCCCCCCCCCC(=O)O	Dodecanedioic acid	-1.1740713639953262	0.3698008681711732
snf_data_278	COC(=O)Nc1nc2ccccc2[nH]1	Carbendazim	-0.05182360781198937	
swe2_data_127	NC(Cc1ccc(O)c(Cl)c1)C(=O)O	3-Chloro-L-tyrosine	-0.9606714055205754	0.5013114474820344
swe2_data_724	CC(N)C12CC3CC(CC(C3)C1)C2	Rimantadine	-0.46477719735584366	0.1909116313716258
amar_data_111+swe2_data_237	CC(N)C(=O)NC(Cc1ccccc1)C(=O)O	Ala-Phe	-0.8693780627054117	0.39038027077828585
swe2_data_269	O=S(=O)(O)c1ccccc1	Benzenesulfonic acid	-1.0696530251219007	0.4155848582983639
aus_data_149	OCC(O)CN1CCN(c2ccccc2)CC1	Levodropropizine	-0.8996709541622749	0.0012329733485597612
aus_data_54+swe2_data_231	Nc1ncnc2nc[nH]c12	Adenine	-1.0172238801669793	0.4341900238904462
swe2_data_200	Cn1c(N)cc(=O)n(C)c1=O	6-Amino-1,3-dimethyluracil	-0.26658085915936874	0.20914677669562767
aus_data_97+swe2_data_386	CCCCOP(=O)(O)OCCCC	Dibutyl phosphate	-0.29554157719939794	0.3790737344524734
aus_data_228+snf_data_11053+swe2_data_412	CNC(C)C(O)c1ccccc1	Pseudoephedrine	-1.0154007824994324	0.4943011955183668
amar_data_299	CCCCCCCCCC[N+](C)(C)[O-]	N,N-Dimethyldecylamine oxide	-2.8375883317374297	0.5248026485856623
swe2_data_352	CC12CCC(CC1=O)C2(C)C	D-(+)-Camphor	-0.42760601864924863	0.17457551496349377
swe2_data_502	CC(C)OC(=O)c1ccc(O)cc1	Isopropyl 4-hydroxybenzoate	-1.581416398314866	0.404642704234972
swe2_data_15	O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl	1-(2,6-Dichlorophenyl)-2-indolinone	-0.25247026926087207	0.24183149225585238
snf_data_273+swe2_data_314	Cc1ccc(NC(=O)N(C)C)cc1Cl	Chlorotoluron	-0.19156426413378483	
snf_data_3105+swe2_data_766	CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	Tenofovir	-0.7675031612180262	0.29372581730982406
aus_data_154+swe2_data_554	Nc1ccc(O)c(C(=O)O)c1	Mesalamine	-0.9706618433953427	0.4484361227527813
swe2_data_310	Oc1ccccc1O	Catechol	-1.1619345292752563	0.46695484686268723
swe2_data_741	CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1	Solanidine	-2.3065008013948645	0.3295610128811195
swe2_data_488	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	Imatinib	-0.40286437982047185	0.4141403164048803
aus_data_90+swe2_data_357	CCCCCCCCCC(N)=O	Decanamide	0.5697366104599264	0.8257617748606293
swe2_data_799	CCCCCCCCCCCCC(=O)O	Tridecylic acid	-0.3475715616632927	0.2471116691031047
amar_data_376+swe2_data_733	O=C(O)c1ccccc1O	Salicylic acid	-0.232265946657724	0.7403021073592488
swe2_data_719	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	Repaglinide	-0.17519306628143966	
amar_data_202	CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1	Fenofibrate	-0.057549868953737066	0.2132776344454614
swe2_data_7	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	-1.0274070924075431	0.2809083771179269
aus_data_95+amar_data_181+swe2_data_369	CC1NC(=O)NC1CCCCCC(=O)O	Desthiobiotin	-0.17752119689093657	0.6067069332443232
